siting_request_id,source_place_code,canonical_name,place_type_code,settlement_scale,urbanity,parent_source_place_code,major_city_source_place_code,region_code,region_name,terrain_zone_code,location_character,dominant_function,candidate_reference_longitude,candidate_reference_latitude,candidate_geometry_reference,spatial_assignment_status,record_role,candidate_status,source_dataset_id,source_path_reference,source_sha256,runtime_effect_scope
NG-SIT-REQ-000364,NGP-000364,Vinebridge,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Residential neighborhood of Tekharo,elevated_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000365,NGP-000365,Cedar Mist,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000366,NGP-000366,Tekkan Heights,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Residential neighborhood of Tekharo,elevated_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000367,NGP-000367,Rainshadow,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000368,NGP-000368,Brookmoss,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000369,NGP-000369,Lantern Grove,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Residential neighborhood of Tekharo,garden_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000370,NGP-000370,Fernfall,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional forestry centre,forestry,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000371,NGP-000371,Rainsong,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional rainbelt agriculture centre,rainbelt_agriculture,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000372,NGP-000372,Cedar Run,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional research centre,research,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000373,NGP-000373,Canopy Ford,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional trade centre,trade,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000374,NGP-000374,Jadefall,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional conservation centre,conservation,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000375,NGP-000375,Tekkena,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional forestry centre,forestry,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000376,NGP-000376,Ashvale,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional rainbelt agriculture centre,rainbelt_agriculture,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000377,NGP-000377,Riverbloom,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional research centre,research,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000378,NGP-000378,Marula Gate,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional trade centre,trade,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000379,NGP-000379,Nembri,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional conservation centre,conservation,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000380,NGP-000380,Mosswick,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional forestry centre,forestry,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000381,NGP-000381,Brookfern,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional rainbelt agriculture centre,rainbelt_agriculture,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000382,NGP-000382,Wildorchid,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional research centre,research,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000383,NGP-000383,Greenmantle,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional trade centre,trade,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000384,NGP-000384,Timberwell,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Regional conservation centre,conservation,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000385,NGP-000385,Canopy Lower,TOWNSHIP,small_urban,peri_urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Canopy Reach,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000386,NGP-000386,Rainsong Junction,TOWNSHIP,small_urban,peri_urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Canopy Reach,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000387,NGP-000387,Cedar Clearing,TOWNSHIP,small_urban,peri_urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Canopy Reach,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000388,NGP-000388,Ashara East,TOWNSHIP,small_urban,peri_urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Ashara,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000389,NGP-000389,Tekkan Row,TOWNSHIP,small_urban,peri_urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Ashara,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000390,NGP-000390,Marula Crossing,TOWNSHIP,small_urban,peri_urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Ashara,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000391,NGP-000391,Mossbridge South,TOWNSHIP,small_urban,peri_urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Mossbridge,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000392,NGP-000392,Fernline,TOWNSHIP,small_urban,peri_urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Mossbridge,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000393,NGP-000393,Timber Camp,TOWNSHIP,small_urban,peri_urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Peri-urban township serving Mossbridge,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000394,NGP-000394,Upper Fernfall,VILLAGE,rural_settlement,rural,NGP-000370,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Fernfall,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000395,NGP-000395,Fernfall Grove,VILLAGE,rural_settlement,rural,NGP-000370,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Fernfall,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000396,NGP-000396,Lower Rainsong,VILLAGE,rural_settlement,rural,NGP-000371,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Rainsong,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000397,NGP-000397,Rainsong Clearing,VILLAGE,rural_settlement,rural,NGP-000371,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Rainsong,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000398,NGP-000398,East Cedar Run,VILLAGE,rural_settlement,rural,NGP-000372,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Cedar Run,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000399,NGP-000399,Cedar Run River,VILLAGE,rural_settlement,rural,NGP-000372,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Cedar Run,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000400,NGP-000400,Old Canopy Ford,VILLAGE,rural_settlement,rural,NGP-000373,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Canopy Ford,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000401,NGP-000401,Canopy Ford Canopy,VILLAGE,rural_settlement,rural,NGP-000373,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Canopy Ford,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000402,NGP-000402,South Jadefall,VILLAGE,rural_settlement,rural,NGP-000374,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Jadefall,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000403,NGP-000403,Jadefall Falls,VILLAGE,rural_settlement,rural,NGP-000374,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Jadefall,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000404,NGP-000404,Tekkena Fern,VILLAGE,rural_settlement,rural,NGP-000375,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Tekkena,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000405,NGP-000405,Tekkena Shade,VILLAGE,rural_settlement,rural,NGP-000375,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Tekkena,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000406,NGP-000406,North Ashvale,VILLAGE,rural_settlement,rural,NGP-000376,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Ashvale,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000407,NGP-000407,Ashvale Bloom,VILLAGE,rural_settlement,rural,NGP-000376,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Ashvale,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000408,NGP-000408,Riverbloom Vine,VILLAGE,rural_settlement,rural,NGP-000377,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Riverbloom,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000409,NGP-000409,Riverbloom Ford,VILLAGE,rural_settlement,rural,NGP-000377,NGP-000346,NGR-05,Tekhara Rainbelt,rainforest_corridor,Rural community linked to Riverbloom,smallholder_agriculture_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
