settlement_name_record_id,source_place_code,canonical_name,ascii_name,place_slug,place_type_code,settlement_scale,urbanity,parent_source_place_code,major_city_source_place_code,region_code,region_name,country_code_sim,is_national_capital,is_regional_anchor,terrain_zone_code,location_character,dominant_function,property_context_tags,naming_origin,naming_influence,nickname,nickname_reason,naming_status_code,feature_lifecycle_status_code,spatial_assignment_status,source_created_on,source_basis,source_dataset_id,runtime_effect_scope,record_status
NG-NAM-SET-000304,NGP-000304,Lowwater Bend,Lowwater Bend,lowwater-bend,TOWNSHIP,small_urban,peri_urban,NGP-000261,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Peri-urban township serving Lakemarch,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000305,NGP-000305,Canal End,Canal End,canal-end,TOWNSHIP,small_urban,peri_urban,NGP-000261,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Peri-urban township serving Lakemarch,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000306,NGP-000306,Upper Nyarin,Upper Nyarin,upper-nyarin,VILLAGE,rural_settlement,rural,NGP-000282,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Nyarin,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000307,NGP-000307,Nyarin Landing,Nyarin Landing,nyarin-landing,VILLAGE,rural_settlement,rural,NGP-000282,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Nyarin,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000308,NGP-000308,Lower Nyondar,Lower Nyondar,lower-nyondar,VILLAGE,rural_settlement,rural,NGP-000283,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Nyondar,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000309,NGP-000309,Nyondar Reed,Nyondar Reed,nyondar-reed,VILLAGE,rural_settlement,rural,NGP-000283,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Nyondar,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000310,NGP-000310,Old Nyavora,Old Nyavora,old-nyavora,VILLAGE,rural_settlement,rural,NGP-000284,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Nyavora,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000311,NGP-000311,Nyavora Bank,Nyavora Bank,nyavora-bank,VILLAGE,rural_settlement,rural,NGP-000284,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Nyavora,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000312,NGP-000312,East Osprey Bend,East Osprey Bend,east-osprey-bend,VILLAGE,rural_settlement,rural,NGP-000285,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Osprey Bend,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000313,NGP-000313,Osprey Bend Ford,Osprey Bend Ford,osprey-bend-ford,VILLAGE,rural_settlement,rural,NGP-000285,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Osprey Bend,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000314,NGP-000314,South Pelican Reach,South Pelican Reach,south-pelican-reach,VILLAGE,rural_settlement,rural,NGP-000286,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Pelican Reach,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000315,NGP-000315,Pelican Reach Marsh,Pelican Reach Marsh,pelican-reach-marsh,VILLAGE,rural_settlement,rural,NGP-000286,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Pelican Reach,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000316,NGP-000316,Fenmere Fen,Fenmere Fen,fenmere-fen,VILLAGE,rural_settlement,rural,NGP-000287,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Fenmere,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000317,NGP-000317,Fenmere Pools,Fenmere Pools,fenmere-pools,VILLAGE,rural_settlement,rural,NGP-000287,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Fenmere,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000318,NGP-000318,North Lotus Ford,North Lotus Ford,north-lotus-ford,VILLAGE,rural_settlement,rural,NGP-000288,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Lotus Ford,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000319,NGP-000319,Lotus Ford Channel,Lotus Ford Channel,lotus-ford-channel,VILLAGE,rural_settlement,rural,NGP-000288,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Lotus Ford,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000320,NGP-000320,Rivermist Water,Rivermist Water,rivermist-water,VILLAGE,rural_settlement,rural,NGP-000289,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Rivermist,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000321,NGP-000321,Rivermist Bend,Rivermist Bend,rivermist-bend,VILLAGE,rural_settlement,rural,NGP-000289,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Rivermist,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000322,NGP-000322,West Heronfall,West Heronfall,west-heronfall,VILLAGE,rural_settlement,rural,NGP-000290,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Heronfall,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000323,NGP-000323,Heronfall Wetlands,Heronfall Wetlands,heronfall-wetlands,VILLAGE,rural_settlement,rural,NGP-000290,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Heronfall,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000324,NGP-000324,Delftwater Bay,Delftwater Bay,delftwater-bay,VILLAGE,rural_settlement,rural,NGP-000291,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Delftwater,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000325,NGP-000325,Delftwater Shoal,Delftwater Shoal,delftwater-shoal,VILLAGE,rural_settlement,rural,NGP-000291,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Delftwater,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000326,NGP-000326,Upper Bluehaven,Upper Bluehaven,upper-bluehaven,VILLAGE,rural_settlement,rural,NGP-000292,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Bluehaven,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000327,NGP-000327,Bluehaven Creek,Bluehaven Creek,bluehaven-creek,VILLAGE,rural_settlement,rural,NGP-000292,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Bluehaven,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000328,NGP-000328,Lowwater Lagoon,Lowwater Lagoon,lowwater-lagoon,VILLAGE,rural_settlement,rural,NGP-000293,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Lowwater,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000329,NGP-000329,Lowwater Bank,Lowwater Bank,lowwater-bank,VILLAGE,rural_settlement,rural,NGP-000293,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Lowwater,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000330,NGP-000330,Lower Canalford,Lower Canalford,lower-canalford,VILLAGE,rural_settlement,rural,NGP-000294,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Canalford,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000331,NGP-000331,Canalford Ferry,Canalford Ferry,canalford-ferry,VILLAGE,rural_settlement,rural,NGP-000294,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Canalford,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000332,NGP-000332,Brinewell Springs,Brinewell Springs,brinewell-springs,VILLAGE,rural_settlement,rural,NGP-000295,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Brinewell,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000333,NGP-000333,Brinewell Quay,Brinewell Quay,brinewell-quay,VILLAGE,rural_settlement,rural,NGP-000295,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Brinewell,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000334,NGP-000334,Willow Quay Gardens,Willow Quay Gardens,willow-quay-gardens,VILLAGE,rural_settlement,rural,NGP-000296,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Willow Quay,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000335,NGP-000335,Willow Quay Reach,Willow Quay Reach,willow-quay-reach,VILLAGE,rural_settlement,rural,NGP-000296,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Rural community linked to Willow Quay,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000336,NGP-000336,Fisher's Bell,Fisher's Bell,fishers-bell,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000282,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Market and service node linked to Nyarin,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000337,NGP-000337,Reed Market,Reed Market,reed-market,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000285,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Market and service node linked to Osprey Bend,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000338,NGP-000338,Ferry Cross,Ferry Cross,ferry-cross,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000288,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Market and service node linked to Lotus Ford,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000339,NGP-000339,Lotus Exchange,Lotus Exchange,lotus-exchange,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000291,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Market and service node linked to Delftwater,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000340,NGP-000340,Basin Gate,Basin Gate,basin-gate,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000294,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Market and service node linked to Canalford,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000341,NGP-000341,Lakeport Works,Lakeport Works,lakeport-works,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Industrial and logistics locality within Nyara Basin,manufacturing_and_logistics,warehouses|factories|logistics_yards|industrial_land,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000342,NGP-000342,Reedbank Cold-Chain Park,Reedbank Cold-Chain Park,reedbank-cold-chain-park,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000260,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Industrial and logistics locality within Nyara Basin,processing_and_freight,warehouses|factories|logistics_yards|industrial_land,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000343,NGP-000343,Lotus Shore,Lotus Shore,lotus-shore,RESORT_SETTLEMENT,tourism_settlement,specialized,NGP-000288,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Tourism and hospitality settlement within Nyara Basin,tourism_and_hospitality,hotels|resorts|holiday_villas|serviced_apartments,geographic_descriptive,NoveGeo landscape lexicon,Lotus Bay,Lotus gardens cover the sheltered waterfront.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000344,NGP-000344,Mirror Lake,Mirror Lake,mirror-lake,RESORT_SETTLEMENT,tourism_settlement,specialized,NGP-000284,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Tourism and hospitality settlement within Nyara Basin,tourism_and_hospitality,hotels|resorts|holiday_villas|serviced_apartments,geographic_descriptive,NoveGeo landscape lexicon,Glasswater,The adjacent lake is notably still at dawn.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000345,NGP-000345,Heron Isle,Heron Isle,heron-isle,ISLAND_SETTLEMENT,island_locality,rural,NGP-000261,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Island community within Nyara Basin,island_residential_and_tourism,lodges|villas|waterfront_plots|eco_resorts,geographic_descriptive,NoveGeo landscape lexicon,Bird Island,Large seasonal heron colonies nest on the island.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000346,NGP-000346,Tekharo,Tekharo,tekharo,CITY,national_or_regional_metropolis,metropolitan,,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,true,rainforest_corridor,"Rainforest metropolis, bioeconomy, research and conservation centre",regional_metropolitan_services,apartments|offices|retail|mixed_use|hotels,tribal_influenced,Ash'Tekka,Green Crown,The city rises above a continuous rainforest canopy.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000347,NGP-000347,Canopy Reach,Canopy Reach,canopy-reach,MUNICIPALITY,municipal_urban,urban,,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Municipal service centre within Tekhara Rainbelt,administration_and_services,houses|apartments|plots|retail|offices,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000348,NGP-000348,Ashara,Ashara,ashara,MUNICIPALITY,municipal_urban,urban,,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Municipal service centre within Tekhara Rainbelt,trade_and_residential_growth,houses|apartments|plots|retail|offices,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000349,NGP-000349,Mossbridge,Mossbridge,mossbridge,MUNICIPALITY,municipal_urban,urban,,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Municipal service centre within Tekhara Rainbelt,regional_production_and_services,houses|apartments|plots|retail|offices,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000350,NGP-000350,Tekharo Central,Tekharo Central,tekharo-central,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Metropolitan district of Tekharo,commerce_and_mixed_use,apartments|offices|retail|mixed_use,tribal_influenced,Ash'Tekka,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000351,NGP-000351,Canopy Exchange,Canopy Exchange,canopy-exchange,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Metropolitan district of Tekharo,commerce_and_mixed_use,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
